id,No., POKÉMON,FORM, Type 1,Type 2,BST,HP,ATK,DEF,SPATK,SPDEF,SPD,BASE EXP,EXP TYPE,EGG GROUP 1,EGG GROUP 2,PHASE,EVO LVL,EVO 1,EVO 2,EVO 3,EVO 4,EVO 5,EVO 6,EVO 7,EVO 8,Merged Doc ID - scr_dex_2,Merged Doc URL - scr_dex_2,Link to merged Doc - scr_dex_2,Document Merge Status - scr_dex_2,Merged Doc ID - Job (_1559084822295_UPGRADE),Merged Doc URL - Job (_1559084822295_UPGRADE),Link to merged Doc - Job (_1559084822295_UPGRADE),Document Merge Status - Job (_1559084822295_UPGRADE),Merged Doc ID - scr_dex (Run),Merged Doc URL - scr_dex (Run),Link to merged Doc - scr_dex (Run),Document Merge Status - scr_dex (Run)
31,20,RATICATE,MALE,Normal,,413,55,81,60,50,70,97,145,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1cd6Pt6ofSZKCzKVxCcCa9L4e72BWGnY-FG1LuLGhEog,https://docs.google.com/document/d/1cd6Pt6ofSZKCzKVxCcCa9L4e72BWGnY-FG1LuLGhEog/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:11 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
32,20,RATICATE,ALOLAN,Dark,Normal,413,75,71,70,40,80,77,145,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1DRZwO0duUVfEEKGbaJx1weLeSYZbsg8xvup0If79CRM,https://docs.google.com/document/d/1DRZwO0duUVfEEKGbaJx1weLeSYZbsg8xvup0If79CRM/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:11 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
33,21,SPEAROW,,Normal,Flying,262,40,60,30,31,31,70,52,,Flying,,1,20,FEAROW,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1EN9_vDujW2b7-O0cDnI7j8t473H0edh6FPqLSUgYyRc,https://docs.google.com/document/d/1EN9_vDujW2b7-O0cDnI7j8t473H0edh6FPqLSUgYyRc/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:11 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
34,22,FEAROW,,Normal,Flying,442,65,90,65,61,61,100,155,,Flying,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1moA3lYagiXZ8hIy3MuBLLE77I1FFDlyO0IjOhOAvMk8,https://docs.google.com/document/d/1moA3lYagiXZ8hIy3MuBLLE77I1FFDlyO0IjOhOAvMk8/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:11 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
35,23,EKANS,,Poison,,288,35,60,44,40,54,55,58,,Dragon,Field,1,22,ARBOK,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1tGWuNbcal2JPWZt-JCDz_v-lK6Um6CfKeJ8Mq8h1CA8,https://docs.google.com/document/d/1tGWuNbcal2JPWZt-JCDz_v-lK6Um6CfKeJ8Mq8h1CA8/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:11 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
36,24,ARBOK,,Poison,,448,60,95,69,65,79,80,157,,Dragon,Field,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1XAZfVTZNkmUu99lo7t-L3XWAxJRMHWBgrCWbKKn6zI0,https://docs.google.com/document/d/1XAZfVTZNkmUu99lo7t-L3XWAxJRMHWBgrCWbKKn6zI0/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:11 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
37,25,PIKACHU,FEMALE,Electric,,320,35,55,40,50,50,90,112,,Fairy,Field,2,Thunder Stone,RAICHU,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1X5b2F78E8KoJHkevIZSdDzko4JOQNSzqxKTs-px5F7E,https://docs.google.com/document/d/1X5b2F78E8KoJHkevIZSdDzko4JOQNSzqxKTs-px5F7E/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:11 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
38,25,PIKACHU,MALE,Electric,,320,35,55,40,50,50,90,112,,Fairy,Field,2,Thunder Stone,RAICHU,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1xsPBmUpeBRDmRqjOkWesztOraHe4-qheC8XFVtLTwWg,https://docs.google.com/document/d/1xsPBmUpeBRDmRqjOkWesztOraHe4-qheC8XFVtLTwWg/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:11 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
39,25,PIKACHU,ASH 1,Electric,,320,35,55,40,50,50,90,112,,Fairy,Field,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1M1LNH61wIOp6VjSaIui5DiVelMpaaLxYNDT2EcXb6Zw,https://docs.google.com/document/d/1M1LNH61wIOp6VjSaIui5DiVelMpaaLxYNDT2EcXb6Zw/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:11 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
40,25,PIKACHU,ASH 2,Electric,,320,35,55,40,50,50,90,112,,Fairy,Field,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1Js2sutoFOCiU5X0T7TmtbfrV2XQkw9l6TnXqZXDMpn8,https://docs.google.com/document/d/1Js2sutoFOCiU5X0T7TmtbfrV2XQkw9l6TnXqZXDMpn8/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:11 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
41,25,PIKACHU,ASH 3,Electric,,320,35,55,40,50,50,90,112,,Fairy,Field,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1MrUUl71pCUQn5hmxAR5Jg-JgX0AmodMkTo-S-gCgrMg,https://docs.google.com/document/d/1MrUUl71pCUQn5hmxAR5Jg-JgX0AmodMkTo-S-gCgrMg/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:11 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
42,25,PIKACHU,ASH 4,Electric,,320,35,55,40,50,50,90,112,,Fairy,Field,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1B9NULbUhJeAQpC5yS5XSVqFhsGl_ZugT5w2XCmfPGfE,https://docs.google.com/document/d/1B9NULbUhJeAQpC5yS5XSVqFhsGl_ZugT5w2XCmfPGfE/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:12 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
43,25,PIKACHU,ASH 5,Electric,,320,35,55,40,50,50,90,112,,Fairy,Field,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1AQmglPszEQUr7_OUJffTz0zZpjd0F1wrb_w8yZdntH4,https://docs.google.com/document/d/1AQmglPszEQUr7_OUJffTz0zZpjd0F1wrb_w8yZdntH4/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:12 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
44,25,PIKACHU,ASH 6,Electric,,320,35,55,40,50,50,90,112,,Fairy,Field,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1sl_n6VMB5raUkhmHZG3c1hFK9KKr-CWy8__UvRx-f8Q,https://docs.google.com/document/d/1sl_n6VMB5raUkhmHZG3c1hFK9KKr-CWy8__UvRx-f8Q/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:12 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
45,26,RAICHU,FEMALE,Electric,,485,60,90,55,90,80,110,218,,Fairy,Field,3,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1kFBWN2nrfgKl_ROFw3-W4WI9V8hmu9PkLVA6iIltORg,https://docs.google.com/document/d/1kFBWN2nrfgKl_ROFw3-W4WI9V8hmu9PkLVA6iIltORg/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:12 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
46,26,RAICHU,MALE,Electric,,485,60,90,55,90,80,110,218,,Fairy,Field,3,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1TFkwTCTVjAmJXht6176DqTE-6uFgeBFHuYsyD3xWJUY,https://docs.google.com/document/d/1TFkwTCTVjAmJXht6176DqTE-6uFgeBFHuYsyD3xWJUY/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:12 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
47,26,RAICHU,ALOLAN,Electric,Psychic,485,60,85,50,95,85,110,218,,Fairy,Field,3,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1-9GjkMr-UJ6TSgHw3ngZ-yVSaoP39oWOjU82kS4bcPo,https://docs.google.com/document/d/1-9GjkMr-UJ6TSgHw3ngZ-yVSaoP39oWOjU82kS4bcPo/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:12 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
48,27,SANDSHREW,,Ground,,300,50,75,85,20,30,40,60,,Field,,1,22,SANDSLASH,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1OrxFba0839YmvV4ECix0apA7K-HIKDCf1u_ks_XFxxU,https://docs.google.com/document/d/1OrxFba0839YmvV4ECix0apA7K-HIKDCf1u_ks_XFxxU/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:12 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
49,27,SANDSHREW,ALOLAN,Ice,Steel,300,50,75,90,10,35,40,60,,Field,,1,Ice Stone,SANDSLASH,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1fg9QC_bzOtbjvCzRkqI5lVavELLB5JVFcDaQ52k4gsE,https://docs.google.com/document/d/1fg9QC_bzOtbjvCzRkqI5lVavELLB5JVFcDaQ52k4gsE/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:12 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
50,28,SANDSLASH,,Ground,,450,75,100,110,45,55,65,158,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1AomsP7Vi__3LyatM9pY0NjHzHpVcawWFVscnhLnsTSQ,https://docs.google.com/document/d/1AomsP7Vi__3LyatM9pY0NjHzHpVcawWFVscnhLnsTSQ/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:12 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
51,28,SANDSLASH,ALOLAN,Ice,Steel,450,75,100,120,25,65,65,158,,Field,,2,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1R_-usYQXOyzUgKCym2VdLHXZ9GnsSiZyV1oJaUpPy_Y,https://docs.google.com/document/d/1R_-usYQXOyzUgKCym2VdLHXZ9GnsSiZyV1oJaUpPy_Y/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:12 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
52,29,NIDORAN?,FEMALE,Poison,,275,55,47,52,40,40,41,55,,Field,Monster,1,16,NIDORINA,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1at00_OeMhHC56D3KGAYUyuA5hQnEgPyksmtLlSU0VeE,https://docs.google.com/document/d/1at00_OeMhHC56D3KGAYUyuA5hQnEgPyksmtLlSU0VeE/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:12 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
53,30,NIDORINA,,Poison,,365,70,62,67,55,55,56,128,,Undiscovered,,2,Moon Stone,NIDOQUEEN,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),13O_kxHJ-IACnXmN6z8KYTlcvpt2o-qbNIxM1gb61cYQ,https://docs.google.com/document/d/13O_kxHJ-IACnXmN6z8KYTlcvpt2o-qbNIxM1gb61cYQ/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:12 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
54,31,NIDOQUEEN,,Poison,Ground,505,90,92,87,75,85,76,227,,Undiscovered,,3,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),13jOtmDDWe0HwrGRQ1L4bdge1zggThpbYM14p075irpU,https://docs.google.com/document/d/13jOtmDDWe0HwrGRQ1L4bdge1zggThpbYM14p075irpU/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:12 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
55,32,NIDORAN?,,Poison,,273,46,57,40,40,40,50,55,,Field,Monster,1,16,NIDORINO,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),138jhdpwDGBO0M0-ZtZjcRR2wMMWrYBvg_rmsbDkf9wU,https://docs.google.com/document/d/138jhdpwDGBO0M0-ZtZjcRR2wMMWrYBvg_rmsbDkf9wU/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:13 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
56,33,NIDORINO,,Poison,,365,61,72,57,55,55,65,128,,Field,Monster,2,Moon Stone,NIDOKING,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1mJwCI2VZbhWaVM-qmRuuEfyy9r-RTDV7P6XfmrfJDVQ,https://docs.google.com/document/d/1mJwCI2VZbhWaVM-qmRuuEfyy9r-RTDV7P6XfmrfJDVQ/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:13 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
57,34,NIDOKING,,Poison,Ground,505,81,102,77,85,75,85,227,,Field,Monster,3,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),15Mbr3zBFsqpcviNtXe8NNZ1_5f_3azR9KNvNbKbHPjg,https://docs.google.com/document/d/15Mbr3zBFsqpcviNtXe8NNZ1_5f_3azR9KNvNbKbHPjg/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:13 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
58,35,CLEFAIRY,,Fairy,,323,70,45,48,60,65,35,113,,Fairy,,2,Moon Stone,CLEFABLE,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),15ZbKkNtr452XQJZ-S0hL3J7O6-VBMuvvanS2GgjqeKw,https://docs.google.com/document/d/15ZbKkNtr452XQJZ-S0hL3J7O6-VBMuvvanS2GgjqeKw/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:13 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
59,36,CLEFABLE,,Fairy,,483,95,70,73,95,90,60,217,,Fairy,,3,,,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1pN_A-EzLblFkNYj747I2FgcMVapTxRWOr24Unlv8L1U,https://docs.google.com/document/d/1pN_A-EzLblFkNYj747I2FgcMVapTxRWOr24Unlv8L1U/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:13 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
60,37,VULPIX,,Fire,,299,38,41,40,50,65,65,60,,Field,,1,Fire Stone,NINETALES,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1depo9uiXhknrLdsCnLeaIvnwFUjFBGdiS0eHfYLHh_M,https://docs.google.com/document/d/1depo9uiXhknrLdsCnLeaIvnwFUjFBGdiS0eHfYLHh_M/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:13 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
61,37,VULPIX,ALOLAN,Ice,,299,38,41,40,50,65,65,60,,Field,,1,Ice Stone,NINETALES,,,,,,,,,,,Starting at Tue May 28 2019 18:57:16 GMT-0400 (EDT),1-lCqewNRPVzIPyrdukvxvpoV7ABcBuL8igZFY-zxx6w,https://docs.google.com/document/d/1-lCqewNRPVzIPyrdukvxvpoV7ABcBuL8igZFY-zxx6w/edit?usp=drivesdk,ggg,Document successfully created; Document successfully merged; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 7:13 PM,1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14,https://docs.google.com/document/d/1mYaWOd7zAVdYihrXmSbT9WhF74sz_PCnkfHI8XOCO14/edit?usp=drivesdk,scr_dex (Pattern),Data merged and appended successfully; Manually run by green.tie.rgm@gmail.com; Timestamp: May 28 2019 11:25 PM
